Round,Driver,PitLap,c_old,c_new,age_old,age_new,t_old,t_new,fuel_old,fuel_new,close_old,close_new,step_obs,pair,d_fuel,d_close,tt
9,COL,20.0,MEDIUM,HARD,19.0,3.0,96.03333333333335,94.56833333333333,45.76923076923077,37.692307692307686,0.0,0.0982456140350877,1.4650000000000176,MEDIUM>HARD,8.07692307692308,-0.0982456140350877,40.54075058036027
9,HAD,37.0,HARD,MEDIUM,17.0,3.0,94.515,92.628,22.884615384615376,16.15384615384615,0.11058230683090704,0.03243264302170333,1.8870000000000005,HARD>MEDIUM,6.730769230769226,0.07814966380920371,40.54075058036027
9,HAM,21.0,MEDIUM,HARD,20.0,3.0,94.60066666666667,92.63066666666667,44.42307692307693,36.34615384615385,0.08641975308641975,0.7658916981497627,1.9699999999999989,MEDIUM>HARD,8.07692307692308,-0.6794719450633429,40.54075058036027
9,HUL,16.0,MEDIUM,HARD,15.0,3.3333333333333335,95.96999999999998,95.49333333333334,51.15384615384615,43.97435897435897,0.11284722222222222,0.28661754462508804,0.47666666666664526,MEDIUM>HARD,7.179487179487182,-0.17377032240286583,40.54075058036027
9,LAW,27.0,MEDIUM,HARD,26.0,3.0,95.68933333333332,94.16066666666666,36.34615384615385,29.615384615384613,0.26443312388069434,0.12393523209126045,1.5286666666666662,MEDIUM>HARD,6.7307692307692335,0.1404978917894339,40.54075058036027
9,LEC,24.0,MEDIUM,HARD,22.666666666666668,3.0,94.35466666666666,93.12833333333333,40.833333333333336,33.65384615384615,0.1541333633532215,0.07164625380944166,1.2263333333333293,MEDIUM>HARD,7.179487179487182,0.08248710954377984,40.54075058036027
9,LIN,26.0,MEDIUM,HARD,25.0,3.0,95.622,93.76933333333334,37.69230769230769,30.961538461538463,0.2019797120418848,0.2536598778776501,1.8526666666666642,MEDIUM>HARD,6.73076923076923,-0.05168016583576529,40.54075058036027
9,NOR,27.0,MEDIUM,HARD,26.0,3.0,94.58933333333334,93.18366666666667,36.34615384615385,29.615384615384613,0.0,0.1663024936269718,1.4056666666666757,MEDIUM>HARD,6.7307692307692335,-0.1663024936269718,40.54075058036027
9,NOR,37.0,HARD,MEDIUM,8.0,9.0,93.653,93.02766666666668,22.884615384615376,16.15384615384615,0.0,0.07846022665757012,0.6253333333333302,HARD>MEDIUM,6.730769230769226,-0.07846022665757012,40.54075058036027
9,OCO,20.0,MEDIUM,HARD,19.0,3.0,96.74399999999999,95.926,45.76923076923077,39.03846153846154,0.0,0.6772825978020719,0.8179999999999836,MEDIUM>HARD,6.730769230769226,-0.6772825978020719,40.54075058036027
9,PER,20.0,MEDIUM,HARD,19.0,3.0,97.13066666666667,96.83600000000001,45.76923076923077,39.03846153846154,0.0,0.3927292602872499,0.2946666666666573,MEDIUM>HARD,6.730769230769226,-0.3927292602872499,40.54075058036027
9,PIA,35.0,HARD,MEDIUM,32.0,7.0,96.016,93.283,25.576923076923077,17.499999999999993,0.3032670518767689,0.5603185555747225,2.733000000000004,HARD>MEDIUM,8.076923076923084,-0.25705150369795365,40.54075058036027
9,RUS,21.0,MEDIUM,HARD,20.0,3.0,94.51299999999999,92.83933333333334,44.42307692307693,36.34615384615385,0.0,0.025089605734767026,1.673666666666648,MEDIUM>HARD,8.07692307692308,-0.025089605734767026,40.54075058036027
9,RUS,33.0,HARD,MEDIUM,9.0,9.666666666666666,94.02999999999999,92.52333333333335,28.269230769230763,20.641025641025635,0.8918439716312058,0.0954954954954955,1.5066666666666322,HARD>MEDIUM,7.628205128205128,0.7963484761357102,40.54075058036027
9,SAI,19.0,MEDIUM,HARD,18.0,3.0,96.51033333333334,95.63633333333333,47.11538461538461,40.38461538461538,0.0,0.07081174438687392,0.8740000000000094,MEDIUM>HARD,6.7307692307692335,-0.07081174438687392,40.54075058036027
9,STR,17.0,MEDIUM,HARD,16.0,3.6666666666666665,99.36033333333334,98.53833333333334,49.807692307692314,42.179487179487175,0.07370184254606366,0.20878200526441734,0.8220000000000027,MEDIUM>HARD,7.628205128205138,-0.13508016271835369,40.54075058036027
