round,driver,lap,issued_s,label_s,control_selection_s,pair,new_compound,old_age,new_age,raw_step_s,control_step_s,relative_step_s,controls,control_n,placebo_relative_s,pretrend_corrected_s,control_mad_s,pre_traffic,post_traffic,pre_mean_s,post_mean_s,horizon,age,progress,race_laps,n_recent,spread,last_minus_median,median3_minus_last,median8_minus_last,slope,slope_h,kalman_minus_last,kalman_trend,kalman_h,last_delta,field_delta,soft,medium,hard,pace_scale,innovation,median5_minus_last,mean3_minus_last,mean8_minus_last,field_relative,field_spread,trend_change,history_span,position,track_temp_c,air_temp_c,track_temp_change_c,weather_missing,rainfall,humidity_pct,wind_speed_ms,traffic_close,traffic_near,traffic_gap_s,traffic_missing,traffic_change,thermal_age,traffic_age,field_laps_log,target_lap,segment,compound,current_s,stint_pace_loss,stint_relative_loss,anchor_age,anchor_span,anchor_traffic_change,anchor_traffic_missing
6,ALB,42,6665.4,7133.13,7133.13,MEDIUM>SOFT,SOFT,42,2,-3.1666666666666714,0.1563333333333503,-3.3230000000000217,"ALO,RUS,PIA,PER,LIN",5,0.5299999999999869,-3.8530000000000086,1.3796666666666795,,,79.66866666666667,82.83533333333334,1,42.0,0.5384615384615384,78,8,0.22749999999999915,0.0,-0.12000000000000455,-0.17449999999999477,0.046357142857143936,0.046357142857143936,0.0022463049967456072,0.023815583958580203,0.023815583958580203,0.4269999999999925,-0.1939999999999884,0,1,0,79.851,-0.003540198627277391,0.0,-0.18233333333333235,0.15562500000000057,-0.29300000000000637,1.2039999999999935,-0.022541558898563734,7.0,10.0,42.8,23.9,0.19999999999999574,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,13.103999999999996,0.0,6.728628613084702,43,1,MEDIUM,79.851,0.02733333333333121,-0.011000000000005158,5.0,37.0,-0.25358200000000003,1
6,BOR,42,6722.271,7133.13,7133.13,HARD>MEDIUM,MEDIUM,41,2,4.298999999999992,2.503,1.7959999999999923,"RUS,PER,LIN,SAI,HUL",5,-0.7249999999999943,2.5209999999999866,0.8276666666666586,,,81.32533333333333,77.02633333333334,1,41.0,0.5384615384615384,78,8,0.6219999999999999,1.1310000000000002,-1.1310000000000002,-1.5759999999999934,0.2323333333333319,0.2323333333333319,-0.6818211933880605,0.2843776683386234,0.2843776683386234,1.36399999999999,0.2530000000000001,0,0,1,82.157,1.0587461274509309,-1.1310000000000002,-0.8316666666666634,-1.423249999999996,2.739999999999995,2.1569999999999965,0.05204433500529149,7.0,19.0,42.8,23.9,0.0,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,12.791999999999996,0.0,6.747586526829315,43,2,HARD,82.157,-0.07500000000000284,-0.25966666666667004,5.0,36.0,0.0,1
6,LAW,43,6731.984,7210.312,7210.312,MEDIUM>SOFT,SOFT,43,6,1.4820000000000135,-0.5433333333333223,2.025333333333336,"ALO,STR,PER,COL,RUS",5,-0.6829999999999927,2.7083333333333286,2.0093333333333163,,,79.74833333333333,78.26633333333332,1,43.0,0.5512820512820513,78,8,0.15050000000000097,0.6510000000000105,0.0,-0.7850000000000108,0.1184285714285695,0.1184285714285695,-0.24531606676913498,0.037034944127498824,0.037034944127498824,-1.6869999999999976,0.14800000000001035,0,1,0,79.403,0.40961781793606633,-0.6510000000000105,0.34533333333332905,-0.4083750000000208,-0.01099999999999568,2.1539999999999964,-0.08139362730107066,7.0,9.0,42.8,23.9,0.0,0,0,59.5,0.6,0.0,0.0,20.0,1,0.0,13.415999999999995,0.0,6.74993119378857,44,1,MEDIUM,79.403,0.2363333333333344,0.15816666666665924,5.0,38.0,-0.3058403333333333,1
6,GAS,44,6791.199,7289.665,7289.665,MEDIUM>HARD,HARD,44,2,-0.4243333333333368,0.09133333333333837,-0.5156666666666752,"HAD,STR,ALO,HAM,RUS",5,0.9429999999999978,-1.458666666666673,1.8316666666666777,,,78.78066666666666,79.205,1,44.0,0.5641025641025641,78,8,0.1045000000000087,-0.132000000000005,0.0,0.16449999999998965,-0.04658333333333312,-0.04658333333333312,0.14001088620139512,0.025017165218225557,0.025017165218225557,-0.132000000000005,-0.2149999999999963,0,1,0,78.777,-0.21564130224997768,0.132000000000005,0.0036666666666604897,0.16600000000001103,-0.6329999999999956,1.8400000000000034,0.07160049855155867,7.0,5.0,43.0,23.9,0.20000000000000284,0,0,60.3,1.0,0.0,0.0,20.0,1,0.0,14.08,0.0,6.763884908562435,45,1,MEDIUM,78.777,-0.059666666666672086,0.1383333333333402,5.0,39.0,-0.13237,1
6,PIA,47,7021.203,7529.514,7529.514,MEDIUM>HARD,HARD,47,2,2.0363333333333458,-0.2953333333333461,2.331666666666692,"PER,HAD,ALO,HAM,BOR",5,-0.8730000000000047,3.2046666666666965,0.25900000000000034,,,79.528,77.49166666666666,1,47.0,0.6025641025641025,78,8,0.24099999999999966,0.23000000000000398,0.0,-0.26300000000000523,0.14330000000000212,0.14330000000000212,-0.06092774484231711,0.10638582855908452,0.10638582855908452,0.23000000000000398,-0.1910000000000025,0,1,0,79.575,0.09383939947178987,-0.23000000000000398,-0.046999999999997044,-0.3815000000000026,0.33800000000000807,2.387999999999991,-0.036914171440917604,7.0,4.0,42.9,24.0,0.19999999999999574,0,0,59.8,0.6,0.0,0.0,20.0,1,0.0,14.851999999999999,0.0,6.823286122355687,48,1,MEDIUM,79.575,1.129333333333335,1.4356666666666769,5.0,42.0,-0.004219333333333334,1
6,SAI,51,7397.363,7857.165,7857.165,MEDIUM>SOFT,SOFT,51,2,-1.630999999999986,-0.21433333333334303,-1.416666666666643,"HAD,LAW,LIN,HAM,RUS",5,1.586666666666659,-3.003333333333302,0.21966666666664025,,,78.09500000000001,79.726,1,51.0,0.6538461538461539,78,8,0.20250000000000057,-0.07699999999999818,0.04999999999999716,0.25799999999999557,-0.15399999999999991,-0.15399999999999991,-0.13965674051101473,-0.31562622880302743,-0.31562622880302743,-0.04999999999999716,0.2594999999999956,0,1,0,78.022,0.21764265631125568,0.07699999999999818,0.0730000000000075,0.5927499999999952,-1.0249999999999915,1.6814999999999927,-0.16162622880302752,7.0,9.0,40.4,24.0,0.0,0,0,60.4,1.1,0.0,0.0,20.0,1,0.0,11.015999999999996,0.0,6.90975328164481,52,1,MEDIUM,78.022,-1.8209999999999837,-1.164333333333327,5.0,46.0,-0.08952700000000001,1
7,HAM,10,4051.855,4576.409,4576.409,SOFT>HARD,HARD,12,2,1.656666666666652,-0.07783333333333076,1.7344999999999828,"LEC,BEA,LIN,ALO",4,0.1910000000000167,1.5434999999999661,0.14649999999999608,0.006000000000000001,0.12855566666666668,83.463,81.80633333333334,1,12.0,0.15151515151515152,66,8,0.4930000000000021,0.22499999999999432,-0.11399999999999011,-0.6624999999999943,0.21407142857142789,0.21407142857142789,0.00024683232580002823,0.1910474565555198,0.1910474565555198,0.11399999999999011,0.3059999999999974,1,0,0,83.576,-0.0004248103327597619,-0.22499999999999432,-0.11299999999999955,-0.6801249999999897,-2.338000000000008,0.8149999999999977,-0.023023972015908084,7.0,2.0,50.4,30.9,-1.1000000000000014,0,0,28.0,3.1,0.005988,0.233533,3.408801,0,0.0,7.3919999999999995,0.00287424,5.2832037287379885,11,0,SOFT,83.576,0.8726666666666603,-0.2813333333333359,7.0,5.0,0.006000000000000001,0
7,LAW,10,4072.946,4576.409,4576.409,MEDIUM>HARD,HARD,10,2,0.7536666666666747,-0.07783333333333076,0.8315000000000055,"BEA,LIN,LEC,ALO",4,0.061666666666667425,0.769833333333338,0.14649999999999608,0.005859333333333334,0.033530666666666674,85.26100000000001,84.50733333333334,1,10.0,0.15151515151515152,66,8,0.3149999999999906,0.08599999999999852,0.0,-0.3049999999999926,0.22905952380952482,0.22905952380952482,0.1293376464088709,0.19505928434307399,0.19505928434307399,0.1039999999999992,0.32200000000000273,0,1,0,85.289,-0.22259632498040105,-0.08599999999999852,-0.027999999999991587,-0.5701250000000044,-0.625,0.8149999999999977,-0.03400023946645084,7.0,8.0,49.7,30.9,-1.7999999999999972,0,0,28.0,5.1,0.005848,0.017544,8.724281,0,-3.4000000000000176e-05,5.880000000000001,0.0023392,5.313205979041787,11,0,MEDIUM,85.289,0.7793333333333408,-0.3649999999999996,5.0,5.0,-2.2999999999999583e-05,0
7,COL,11,4165.659,4629.973,4629.973,SOFT>HARD,HARD,11,2,2.049666666666667,0.23600000000001842,1.8136666666666486,"LIN,BEA,ALO",3,-0.029666666666656738,1.8433333333333053,0.07166666666668675,0.24846,0.027743,85.99866666666667,83.949,1,11.0,0.16666666666666666,66,8,0.6180000000000021,-0.3920000000000101,0.3920000000000101,-0.07449999999998624,0.254549999999999,0.254549999999999,0.46313544504873505,0.1889037636314577,0.1889037636314577,-0.3920000000000101,0.02200000000000557,1,0,0,85.71,-0.7755672569288095,0.3920000000000101,0.2886666666666713,-0.17874999999999375,-0.17600000000000193,0.8419999999999987,-0.0656462363685413,7.0,12.0,49.0,30.9,-0.7000000000000028,0,0,28.3,3.9,0.263158,0.959064,1.387238,0,0.205355,6.16,0.11578952,5.429345628954441,12,0,SOFT,85.71,1.24733333333333,-0.014500000000002927,5.0,6.0,-0.3647433333333333,0
7,PER,11,4177.838,4629.973,4629.973,SOFT>HARD,HARD,11,2,2.100666666666669,0.23600000000001842,1.8646666666666505,"BEA,LIN,ALO",3,0.15066666666668027,1.7139999999999702,0.07166666666668675,0.04798133333333334,0.2695596666666667,86.87333333333333,84.77266666666667,1,11.0,0.16666666666666666,66,8,0.4799999999999969,0.26200000000000045,-0.08799999999999386,-0.7039999999999935,0.1950249999999997,0.1950249999999997,-0.022492884553699355,0.17800729220591585,0.17800729220591585,0.26200000000000045,0.02200000000000557,1,0,0,86.99,0.037666615587795604,-0.26200000000000045,-0.11666666666666003,-0.6553750000000065,1.1039999999999992,1.1039999999999992,-0.017017707794083847,7.0,19.0,49.0,30.9,-0.7000000000000028,0,0,28.3,3.9,0.017241,0.706897,2.083774,0,-0.029002,6.16,0.00758604,5.459585514144159,12,0,SOFT,86.99,1.0450000000000017,-0.07616666666667038,5.0,6.0,-0.5387066666666667,0
7,RUS,11,4132.042,4629.973,4629.973,MEDIUM>HARD,HARD,11,2,1.4953333333333347,0.23600000000001842,1.2593333333333163,"LIN,BEA,ALO",3,-0.1486666666666565,1.4079999999999728,0.07166666666668675,0.009992,0.04070033333333333,83.46966666666667,81.97433333333333,1,11.0,0.16666666666666666,66,8,0.4924999999999926,0.4479999999999933,-0.1909999999999883,-0.758499999999998,0.239190476190475,0.239190476190475,-0.0032223187231892325,0.23138489331838824,0.23138489331838824,0.1909999999999883,0.125,0,1,0,83.701,0.00539609939126251,-0.4479999999999933,-0.23133333333332473,-0.7893749999999926,-2.3540000000000134,0.7660000000000053,-0.007805582872086769,7.0,1.0,49.0,30.9,-1.3999999999999986,0,0,28.3,3.9,0.005952,0.017857,20.0,0,-0.006024000000000001,6.16,0.00261888,5.37989735354046,12,0,MEDIUM,83.701,1.1550000000000011,-0.2220000000000084,5.0,6.0,0.009992,0
7,VER,11,4143.526,4629.973,4629.973,SOFT>MEDIUM,MEDIUM,14,2,2.1466666666666754,0.23600000000001842,1.910666666666657,"LIN,BEA,ALO",3,0.09933333333331973,1.8113333333333372,0.07166666666668675,0.009909000000000001,0.08131366666666667,84.153,82.00633333333333,1,14.0,0.16666666666666666,66,8,0.46999999999999886,0.20800000000001262,0.0,-0.63900000000001,0.20084999999999695,0.20084999999999695,0.06591626396286188,0.17674675147337918,0.17674675147337918,-0.13599999999999568,0.09299999999999642,1,0,0,84.177,-0.11038346681345956,-0.20800000000001262,-0.02400000000000091,-0.5638750000000101,-1.9014999999999986,0.7194999999999965,-0.02410324852661777,7.0,5.0,49.0,30.9,-1.3999999999999986,0,0,28.3,3.9,0.005917,0.236686,3.32432,0,0.005917,7.84,0.0033135200000000004,5.3981627015177525,12,0,SOFT,84.177,1.0063333333333446,-0.3785000000000025,8.0,6.0,-0.25048566666666666,0
7,ALB,12,4261.926,4715.092,4715.092,MEDIUM>HARD,HARD,12,2,1.5390000000000157,0.3433333333333195,1.1956666666666962,"BEA,LIN,ALO",3,0.24766666666663184,0.9480000000000643,0.08800000000000807,0.069364,0.17071433333333333,86.53666666666668,84.99766666666666,1,12.0,0.18181818181818182,66,8,0.120999999999988,0.005000000000009663,-0.005000000000009663,-0.11149999999999238,0.1382500000000005,0.1382500000000005,0.14944077285382207,0.13823221060100366,0.13823221060100366,0.09199999999999875,0.08449999999999847,0,1,0,86.569,-0.24475016228366542,-0.005000000000009663,-0.032333333333326664,-0.30262500000000614,0.494000000000014,0.8160000000000096,-1.778939899685361e-05,7.0,17.0,50.7,30.9,1.7000000000000028,0,0,28.3,1.4,0.144509,0.890173,1.68137,0,0.138729,7.536000000000001,0.06936432,5.537334267018537,13,0,MEDIUM,86.569,0.9676666666666733,-0.20716666666666106,5.0,7.0,-0.31117466666666665,0
7,HUL,12,4245.254,4715.092,4715.092,SOFT>HARD,HARD,12,2,1.0703333333333234,0.3433333333333195,0.7270000000000039,"BEA,LIN,ALO",3,0.42199999999998283,0.30500000000002103,0.08800000000000807,0.4074073333333333,0.22752966666666666,85.52766666666666,84.45733333333334,1,12.0,0.18181818181818182,66,8,0.17249999999999943,0.3580000000000041,-0.29400000000001114,-0.46299999999999386,0.11883333333333349,0.11883333333333349,-0.00532858922336743,0.17485631283119873,0.17485631283119873,0.3580000000000041,0.02200000000000557,1,0,0,85.745,0.008727023102579778,-0.3580000000000041,-0.21733333333334315,-0.5276250000000005,-0.20899999999998897,0.7000000000000028,0.05602297949786525,7.0,8.0,50.7,30.9,1.7000000000000028,0,0,28.3,1.4,0.192982,0.549708,2.387024,0,-0.339182,7.536000000000001,0.09263136,5.501258210544727,13,0,SOFT,85.745,1.0513333333333321,-0.41550000000000387,5.0,7.0,-0.4901143333333334,0
7,NOR,12,4223.084,4715.092,4715.092,MEDIUM>HARD,HARD,12,2,1.3769999999999953,0.3433333333333195,1.0336666666666758,"BEA,LIN,ALO",3,0.603333333333353,0.4303333333333228,0.08800000000000807,0.021956000000000003,0.3800813333333333,83.446,82.069,1,12.0,0.18181818181818182,66,8,0.07149999999999324,0.21699999999999875,-0.21699999999999875,-0.24349999999999739,0.03699999999999809,0.03699999999999809,0.00884391504297355,0.09028787338483649,0.09028787338483649,0.21699999999999875,-0.04049999999999443,0,1,0,83.618,-0.014484331154449137,-0.21699999999999875,-0.17199999999999704,-0.2303749999999951,-2.3019999999999925,0.9020000000000081,0.0532878733848384,7.0,3.0,49.4,30.9,0.3999999999999986,0,0,28.5,2.3,0.017964,0.808383,1.948865,0,-0.023952,6.911999999999999,0.00862272,5.480638923341991,13,0,MEDIUM,83.618,0.3506666666666689,-1.1640000000000017,5.0,7.0,-0.044309,0
7,OCO,12,4258.367,4715.092,4715.092,SOFT>HARD,HARD,12,2,2.350999999999999,0.3433333333333195,2.0076666666666796,"BEA,LIN,ALO",3,-0.2773333333333312,2.285000000000011,0.08800000000000807,0.011549666666666666,0.193294,86.69266666666665,84.34166666666665,1,12.0,0.18181818181818182,66,8,0.5045000000000002,0.12899999999999068,-0.11199999999999477,-0.6765000000000043,0.23304761904761728,0.23304761904761728,0.07125450816870682,0.21306551151911446,0.21306551151911446,0.12899999999999068,0.09949999999999903,1,0,0,86.773,-0.11669875700383159,-0.12899999999999068,-0.0803333333333427,-0.6687499999999886,0.6980000000000075,0.8065000000000069,-0.019982107528502824,7.0,14.0,50.7,30.9,1.7000000000000028,0,0,28.3,1.4,0.017341,0.50289,2.47182,0,0.005779999999999999,7.536000000000001,0.00832368,5.5254529391317835,13,0,SOFT,86.773,1.47499999999998,0.2931666666666691,5.0,7.0,-0.6836686666666667,0
7,ANT,13,4304.509,4800.11,4800.11,MEDIUM>HARD,HARD,13,2,1.6576666666666569,,,"LIN,ALO",2,0.32433333333332826,,,0.009980000000000001,0.012195333333333334,83.50433333333334,81.84666666666668,1,13.0,0.19696969696969696,66,8,0.19500000000000028,0.0,0.0,0.0,0.0625,0.0625,0.24047195663452214,0.1262127074496883,0.1262127074496883,0.19299999999999784,0.12199999999999989,0,1,0,83.56,-0.38705373619485783,0.0,-0.0556666666666672,-0.08599999999999852,-2.2549999999999955,0.9579999999999984,0.0637127074496883,7.0,1.0,50.5,30.9,1.1000000000000014,0,0,28.5,2.3,0.005988,0.017964,20.0,0,0.0,8.06,0.0031137599999999997,5.556828061699537,14,0,MEDIUM,83.56,0.9339999999999975,-0.5476666666666623,5.0,8.0,-0.472933,0
7,GAS,13,4338.165,4800.11,4800.11,MEDIUM>HARD,HARD,13,2,2.595333333333329,,,"LIN,ALO",2,0.5166666666666657,,,0.5693823333333333,0.14374833333333334,85.85266666666666,83.25733333333334,1,13.0,0.19696969696969696,66,8,0.11699999999999733,-0.1559999999999917,0.007999999999995566,0.009000000000000341,0.008300000000002684,0.008300000000002684,0.3214258275886408,0.12237122588900207,0.12237122588900207,-0.007999999999995566,-0.007999999999995566,0,1,0,85.798,-0.5173537456044812,0.1559999999999917,0.05466666666666242,0.02462500000000034,-0.5614999999999952,0.7914999999999992,0.11407122588899939,7.0,11.0,50.5,30.9,-0.20000000000000284,0,0,28.5,2.3,0.127907,0.877907,1.721941,0,-0.6732630000000001,8.06,0.06651164,5.594711379601839,14,0,MEDIUM,85.798,0.7086666666666588,-0.5936666666666687,5.0,8.0,-0.3072706666666668,0
7,PIA,13,4315.354,4800.11,4800.11,MEDIUM>HARD,HARD,13,2,1.7246666666666641,,,"LIN,ALO",2,0.6033333333333388,,,0.013888666666666667,0.08511933333333332,84.071,82.34633333333333,1,13.0,0.19696969696969696,66,8,0.3674999999999997,-0.11800000000000921,0.09799999999999898,0.10800000000000409,-0.014499999999994628,-0.014499999999994628,0.3964607445699073,0.10434531294435492,0.10434531294435492,-0.11800000000000921,0.022500000000000853,0,1,0,83.999,-0.6390130319223886,0.11800000000000921,0.07200000000000273,0.19300000000001205,-2.0759999999999934,0.7075000000000102,0.11884531294434955,7.0,4.0,50.5,30.9,1.1000000000000014,0,0,28.5,2.3,0.017857,0.303571,3.045381,0,0.0,8.06,0.009285640000000001,5.568344503761097,14,0,MEDIUM,83.999,0.8730000000000047,-0.7031666666666656,5.0,8.0,-0.5335466666666667,0
7,SAI,13,4341.52,4800.11,4800.11,SOFT>HARD,HARD,13,2,2.092666666666659,,,"LIN,ALO",2,-0.11233333333331075,,,0.015436666666666666,0.03961166666666667,86.33699999999999,84.24433333333333,1,13.0,0.19696969696969696,66,8,0.23699999999999477,0.0,0.05499999999999261,-0.15149999999999864,0.16478333333333192,0.16478333333333192,0.18383011400368332,0.14409537061725838,0.14409537061725838,-0.05499999999999261,-0.007999999999995566,1,0,0,86.28,-0.2958853641233219,0.0,0.05699999999998795,-0.29624999999998636,-0.0519999999999925,0.7914999999999992,-0.020687962716073538,7.0,12.0,50.5,30.9,-0.20000000000000284,0,0,28.5,2.3,0.00578,0.32948,3.016362,0,-0.023122,8.06,0.0030056000000000006,5.598421958998375,14,0,SOFT,86.28,1.336999999999989,0.051500000000009066,5.0,8.0,-0.10809266666666666,0
7,BOR,14,4433.726,4886.446,4886.446,MEDIUM>HARD,HARD,14,2,3.0576666666666625,,,"LIN,ALO",2,-0.049000000000020805,,,0.526831,0.14907066666666666,86.70566666666667,83.64800000000001,1,14.0,0.21212121212121213,66,8,0.15200000000000102,-0.07399999999999807,0.26600000000000534,-0.04999999999999716,0.09220000000000006,0.09220000000000006,0.3519117399869458,0.13573969484134807,0.13573969484134807,-0.27300000000001035,-0.025000000000005684,0,1,0,86.526,-0.5590073373037256,0.07399999999999807,0.17966666666667663,-0.024124999999997954,1.2319999999999993,1.2980000000000018,0.04353969484134801,7.0,13.0,51.2,30.9,0.7000000000000028,0,0,27.6,0.4,0.33526,1.0,1.176374,0,-0.23945300000000003,9.072000000000001,0.1877456,5.676753802268282,15,0,MEDIUM,86.526,1.338000000000008,0.26816666666667766,5.0,9.0,-0.39712233333333335,0
7,HAD,14,4416.762,4886.446,4886.446,MEDIUM>HARD,HARD,14,2,2.86933333333333,,,"LIN,ALO",2,0.5420000000000016,,,0.4260173333333333,0.17985966666666664,85.15066666666667,82.28133333333334,1,14.0,0.21212121212121213,66,8,0.3825000000000003,0.22299999999999898,-0.20699999999999363,-0.2149999999999892,0.052166666666669435,0.052166666666669435,-0.0710941707735202,0.07117366360333248,0.07117366360333248,0.22299999999999898,0.1844999999999999,0,1,0,85.294,0.11293218891587742,-0.22299999999999898,-0.14333333333333087,-0.25337499999999125,-0.5040000000000049,1.713000000000008,0.019006996936663044,7.0,8.0,50.7,30.8,0.20000000000000284,0,0,27.7,1.4,0.323529,0.852941,1.573776,0,-0.407465,8.792000000000002,0.18117624,5.659482215759621,15,0,MEDIUM,85.294,0.5826666666666682,-0.5198333333333286,5.0,9.0,-0.5167833333333334,0
7,LEC,15,4479.933,4974.286,4974.286,MEDIUM>HARD,HARD,15,2,1.8696666666666886,-0.18616666666666504,2.0558333333333536,"LAW,HAM,LIN,ALO",4,-0.29299999999999216,2.3488333333333458,0.32116666666666305,0.017892666666666668,0.020338333333333333,83.84833333333334,81.97866666666665,1,15.0,0.22727272727272727,66,8,0.3084999999999951,0.0,-0.043000000000006366,-0.14100000000000534,0.08899999999999883,0.08899999999999883,0.08519366865073152,0.08858077106010868,0.08858077106010868,0.043000000000006366,-0.006000000000000227,0,1,0,84.039,-0.13401832927822,0.0,-0.1906666666666581,-0.1907499999999942,-0.7339999999999947,1.093500000000006,-0.00041922893989014554,7.0,1.0,50.7,31.0,0.0,0,0,27.5,2.5,0.017857,0.02381,17.481625,0,0.0,9.420000000000002,0.0107142,5.707110264748875,16,0,MEDIUM,84.039,0.5776666666666728,-0.6029999999999944,5.0,10.0,-0.7869933333333334,0
7,BEA,17,4690.763,5173.288,5173.288,MEDIUM>HARD,HARD,17,2,1.7693333333333499,-0.3226666666666773,2.092000000000027,"ALB,PER,LAW,COL,OCO",5,,,0.23733333333333917,0.04050766666666667,0.509127,86.24533333333333,84.47599999999998,1,17.0,0.25757575757575757,66,8,0.12449999999999761,0.2219999999999942,-0.2219999999999942,-0.15099999999999625,-0.007416666666667145,-0.007416666666667145,-0.16866277016434594,0.06329367888933887,0.06329367888933887,0.2219999999999942,-0.09799999999999898,0,1,0,86.707,0.2621774246285753,-0.2219999999999942,-0.4616666666666589,-0.3084999999999951,2.594999999999999,1.3605000000000018,0.07071034555600601,7.0,10.0,50.2,31.1,-1.0,0,0,27.8,3.1,0.098266,0.144509,8.476384,0,0.086705,10.336000000000002,0.06682088,5.860786223465865,18,0,MEDIUM,86.707,0.9476666666666773,1.5779999999999983,5.0,12.0,-0.8600623333333334,0
7,ALO,20,4974.286,5430.444,5430.444,HARD>HARD,HARD,20,2,2.1820000000000164,-1.0470000000000113,3.2290000000000276,"PER,ALB,COL,OCO,SAI",5,-0.4383333333333326,3.66733333333336,0.40800000000000125,0.4568736666666667,0.015526666666666666,87.90066666666667,85.71866666666665,1,20.0,0.30303030303030304,66,8,0.2704999999999984,0.5510000000000019,-0.49200000000000443,-0.8004999999999995,0.07059999999999889,0.07059999999999889,-0.4208764956601243,0.08834452426804243,0.08834452426804243,0.49200000000000443,0.1869999999999976,0,0,1,88.393,0.649629917927399,-0.5510000000000019,-0.4923333333333346,-0.7791250000000076,4.324000000000012,1.2864999999999966,0.017744524268043543,7.0,20.0,49.3,30.9,-0.5,0,0,28.6,3.6,0.570621,0.932203,0.858398,0,0.07347800000000004,11.439999999999998,0.45649680000000004,6.042632833682381,21,0,HARD,88.393,1.538666666666657,2.4988333333333417,5.0,15.0,-0.13042533333333334,0
7,LIN,21,5024.573,5516.135,5516.135,MEDIUM>HARD,HARD,21,2,2.4143333333333317,-1.1276666666666841,3.542000000000016,"ALB,PER,OCO,SAI,HUL",5,0.33466666666666356,3.2073333333333522,0.369000000000014,0.05346633333333333,0.4292126666666667,86.382,83.96766666666667,1,21.0,0.3181818181818182,66,8,0.26949999999999363,1.4039999999999964,-1.100999999999999,-1.4380000000000024,0.0822083333333321,0.0822083333333321,-0.791111529555593,0.08762400259821383,0.08762400259821383,1.100999999999999,0.14699999999999136,0,1,0,87.217,1.2199819033600647,-1.4039999999999964,-0.8349999999999937,-1.208999999999989,3.1480000000000103,1.2014999999999887,0.005415669264881726,7.0,9.0,50.1,30.9,0.5,0,0,29.0,1.7,0.137143,0.634286,2.089211,0,0.125515,12.684000000000001,0.11520011999999999,6.063785208687608,22,0,MEDIUM,87.217,1.6170000000000044,2.355333333333334,5.0,16.0,-0.11263999999999999,0
7,HAM,26,5395.331,5945.335,5945.335,HARD>MEDIUM,MEDIUM,15,2,2.4056666666666757,-0.5953333333333575,3.001000000000033,"HAD,RUS,LEC,PIA,NOR",5,-0.17600000000001614,3.1770000000000493,0.11433333333336293,0.1419446666666667,0.26175133333333334,83.16166666666668,80.756,1,15.0,0.3939393939393939,66,8,0.21700000000000585,0.40500000000000114,-0.0660000000000025,-0.4410000000000025,0.1222285714285726,0.1222285714285726,-0.03805950674373548,0.12073217581725314,0.12073217581725314,0.0660000000000025,0.042499999999996874,0,0,1,83.331,0.05987148561308686,-0.40500000000000114,-0.16933333333332712,-0.44199999999999307,-1.2194999999999965,1.2489999999999952,-0.0014963956113194649,7.0,2.0,49.0,30.8,-1.6000000000000014,0,0,27.6,3.6,0.024096,0.644578,2.265872,0,-0.287281,8.4,0.0144576,6.253828811575473,27,1,HARD,83.331,1.1406666666666752,1.3363333333333334,5.0,10.0,0.020164333333333354,0
7,ALB,28,5660.053,6122.707,6122.707,HARD>HARD,HARD,15,2,2.1173333333333204,-0.03699999999999193,2.1543333333333123,"OCO,ALO,GAS,LIN,LAW",5,-0.10333333333332462,2.257666666666637,0.1419999999999959,0.14926166666666665,0.27033433333333334,86.29233333333333,84.17500000000001,1,15.0,0.42424242424242425,66,8,0.4730000000000061,0.37300000000000466,-2.730000000000004,-2.5090000000000003,0.22450000000000614,0.22450000000000614,-1.0967235068197283,0.19664700339077668,0.19664700339077668,2.730000000000004,0.33200000000000784,0,0,1,88.197,1.7097937597204123,-0.37300000000000466,-1.904666666666671,-1.803625000000011,3.615000000000009,1.1420000000000101,-0.027852996609229463,7.0,18.0,48.7,30.6,-0.19999999999999574,0,0,28.3,4.9,0.40678,0.644068,1.313292,0,0.37754,8.220000000000002,0.24406799999999998,6.368187186350492,29,1,HARD,88.197,1.1159999999999997,0.42033333333333656,5.0,10.0,-0.16116933333333336,0
7,VER,28,5573.71,6122.707,6122.707,MEDIUM>HARD,HARD,16,2,1.8389999999999844,-0.42433333333332257,2.263333333333307,"RUS,LEC,NOR,PIA,LIN",5,-0.26866666666667527,2.5319999999999823,0.037666666666666515,0.056104666666666664,0.065453,83.33466666666666,81.49566666666668,1,16.0,0.42424242424242425,66,8,0.15649999999998698,0.0969999999999942,0.0,-0.3435000000000059,0.0913749999999999,0.0913749999999999,0.08272883985802082,0.09657227272402669,0.09657227272402669,-0.1740000000000066,0.022999999999996135,0,1,0,83.309,-0.1292319702235858,-0.0969999999999942,0.02566666666666606,-0.26224999999999454,-1.2849999999999966,1.213000000000008,0.005197272724026786,7.0,4.0,48.9,30.8,-2.1000000000000014,0,0,27.9,3.2,0.023952,0.48503,2.534949,0,-0.011976,8.895999999999999,0.01532928,6.333279628139691,29,1,MEDIUM,83.309,0.9996666666666698,0.5676666666666772,5.0,11.0,0.033820666666666666,0
